"PROJECT";"DICO";"TOKEN";"REFTEXT";"ID"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"74";"Cunningham";"4825dbcd:4fc2169c:bea1b5a6:22e6c8f8"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"740";"Ventresca";"e491ce46:4a925a94:64936aa6:e255db7f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"741";"Ver Brugge";"4e1f962f:4c8bee62:b1d2e689:122e6e03"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"742";"Vicnaire";"925a587b:468ec618:69d6c28c:b9bf7230"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"743";"Villegas";"972c9f26:42bfcbb4:b444cc95:e96ef983"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"744";"Wade";"1ce0801a:4a26225c:a6ecd7ae:730f9451"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"745";"Walano";"11062832:4e7eeb28:014b1d82:ad04ebd2"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"746";"Walker";"d54e5156:48263227:f6cd02b3:8d18a6c5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"747";"Weathers";"6b87e38b:4df67819:86b8dfa0:40bf26ac"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"748";"Weaver";"ce40fbe1:4a246788:8e3b4dab:140e25e5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"749";"Weeks";"2d91edee:472f74fb:d16596a4:3bf7a196"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"75";"Daniel";"70bde403:46f80617:4860e981:04bfce09"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"750";"Wells";"3ca33b9e:48dcc85e:661a298e:6b9eb219"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"751";"Wetherby";"8c2b6c41:4af5f5a2:956a2e9e:d2dfa8d1"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"752";"White";"7364304e:4f6ae1a4:485c2798:b65ed8b4"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"753";"Williams";"1994592c:48a894d0:1d2ef29c:7aa14905"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"754";"Winn";"42369ef4:4d2d95fa:71580d8c:7c0d63b4"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"755";"Wong";"fe92a5c6:47ebbf68:bc88179f:91dd2d29"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"756";"Woodward";"7f263529:44c06bcc:120e26bd:9db8b141"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"757";"Xia";"03d9484e:4e14ed75:964c72a7:7c3d519d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"758";"York";"bc676c9b:41ee9973:a37b5eb2:f7cbffec"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"759";"Zegarski";"30627d57:4e98c571:41f8078b:28186f7b"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"76";"Daugherty";"d852c116:418520a8:852e64b2:f11a9521"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"760";"Zych";"89983dc8:4f7d0d7e:4f3c18a4:0e631f5a"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"77";"David";"879359e6:4fdaf7ef:3eb9dbbb:352d234f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"78";"Davila";"d1844e06:4ae221c3:bee66283:74a92eee"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"79";"Dean";"33e16972:4f43a2ac:2b6949b7:8cf989c8"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"8";"Alvarez";"480d8abc:4678a16f:0e4fa691:bc32d979"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"80";"Decker";"78fcd188:461530e8:c97bdca4:26b553b5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"81";"Dennis";"4f9a1a9c:4cdf1196:9b22fe8b:345dcf6c"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"82";"Diaz";"06a415b2:46abb10f:81d494bb:5b837588"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"83";"Dickerson";"46a761bd:48966e88:a3442aa5:ad61f394"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"84";"Dickson";"228075e3:499ca71a:a6c1088d:34d3f68d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"85";"Dillon";"9b5adef8:43b4cce7:a48c6ea8:464d9eff"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"86";"Dimick";"1c086ea3:4874eb9c:2a131ab7:7890410f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"87";"Dodson";"27729a15:414c78fb:2dc9d0b6:d668de01"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"88";"Dominguez";"5a94b9e1:4d6388b1:584e209b:651c2e57"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"89";"Donaldson";"6e263a3b:4a71d29b:e02496a7:8543e349"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"9";"Anthony";"52df05d0:4788825f:4d2729b1:29533345"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"90";"Dorsey";"8a449ae4:4f3d2bf4:17424cab:10aec344"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"91";"Dougherty";"3dc02c83:4b0dbca7:db9a1680:7d20b49c"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"92";"Downs";"5e13fca6:40abc99e:ab83f3ac:7283160e"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"93";"Doyle";"7c691816:4e81fbe7:c9342eb8:da11b48d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"94";"Drescher";"cd59e8c7:4dea7ea4:9f561cab:8e08eef5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"95";"Dubree";"f6d275f7:44579a52:fe9813a7:2e3d5b02"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"96";"Dudley";"339b625c:488326c1:f1a0bcbf:ae454374"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"97";"Duffy";"b3e875c0:498188c4:b4c9c186:e70c5679"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"98";"Duke";"61c89e62:43b13042:93a49693:e7a13f98"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_US.csv";"99";"Duncan";"52307403:480101a4:6b59c9a7:6d0913c5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"1";"Abramov";"0149a8d0:46bfc12b:3cef809f:ab79269f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"10";"Antonovitch";"603576ca:46924bce:6784248d:4998c461"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"100";"Ekel";"2a8cab9c:49b325da:3cb43a8b:cbdc89c5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"101";"Elefterov";"0f3813d5:42137a30:3b0e67a8:f94a8727"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"102";"Elin";"b524119f:40d5dad7:8eb34cb0:c5f437ba"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"103";"Eline";"fbae37d1:4413f1fc:e1ec90bf:c8772a7b"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"104";"Elkine";"af92469b:4b9ea328:f39c04a5:33ad7558"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"105";"Elmpt";"ad9ef33a:4692aa69:fd3f7e8b:9a512b4a"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"106";"Emanouïl";"d395f3b7:44c07241:40775ca0:bad379c0"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"107";"Emine";"b194f5b9:4c36af47:25efdb89:c3981d85"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"108";"Emski";"906da3a9:4f36b4d0:7231aa8f:ce06ff6f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"109";"Emskikh";"6a90d4db:41b8cc36:fdef499b:36697204"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"11";"Armyanski";"87ecbf09:4e2ba2ba:a32ce590:c3759cdf"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"110";"Engalytchev";"9be14049:42577800:d4a8d681:7f4bd542"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"111";"Engovatov";"8d153465:4a85b37c:0f9d2b86:a986a58a"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"112";"Enguelgardt";"525e38b0:4fc7e12f:59d9df82:fe78b0e4"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"113";"Entine";"9d7a15d0:4b0bbb09:020f5fa7:e363e10d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"114";"Entski";"002d8341:42c43116:279bf8a4:4099f2de"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"115";"Epinguer";"753a5842:4428568c:9b73c8ac:482f70d3"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"116";"Erdeli";"d9f08fba:4a1b0d31:5ac85c9a:f69c45f2"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"117";"Eristov";"336ab1c4:4fdecc48:18ffb499:c106705b"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"118";"Ernet";"3fadf1ae:444a58c8:82ca9298:2151fa84"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"119";"Esmond";"41a3d61c:4b16c9e3:9bb215b2:68ae6a02"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"12";"Babin";"34e6a05b:4590ecd2:892b7193:b4e0d26f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"120";"Essen";"23e5abb1:4e7cf58f:4a31e1b6:9630a3d1"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"121";"Estse";"d6d59589:488abc07:3cd19c91:28e4cc9c"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"122";"Etouch";"770863e7:40c1f21a:5fa3259a:79875025"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"123";"Evanoff";"f92d7b06:417ee916:f42ecba2:61a47202"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"124";"Falin";"a26164df:4621433f:171bd39b:28ed3292"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"125";"Famoussov";"aef71c33:414ee721:02cf1fb8:84767f47"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"126";"Fanine";"9b6d2f5a:4d1edd62:dcba4092:97570e40"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"127";"Fedine";"9e8d11f9:42f10ed4:e0cba3b3:4ed0a69f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"128";"Fedosseïev";"42a7a6b7:428b905b:647fbd94:e1304e19"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"129";"Fedossov";"60d6a41d:4dbde2f4:c432c4a9:1c144e2d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"13";"Balaban";"9895f7ea:4082b8f9:f16f03ac:65b5a900"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"130";"Fedoulov";"f06971f3:4ef90715:472c308e:1517f46d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"131";"Feliks";"19966757:439ce1f1:94dc5eac:3756348e"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"132";"Fetissov";"11ddfe22:431cc5ed:358d87b4:cb02e1f5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"133";"Filatov";"8d2e8784:4efcd707:86666cb7:a4e018d3"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"134";"Filenkov";"67e749c8:41f42732:279a60ae:0a73a5d2"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"135";"Filipov";"683160e8:49c8838e:e621719a:dc53f5ef"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"136";"Filippov";"776ab0bb:4f5886e9:029bb29a:b4cf4ac3"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"137";"Filtchenkov";"88b5240a:4d5dc124:ad94a587:ffd9a7e4"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"138";"Firsov";"e0a3cd86:4bebf680:e826ee84:0669cd18"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"139";"Fliorov";"e854512e:42b106b6:cb72d4a6:f0b58199"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"14";"Baran";"3437fa23:4c2dbadd:075f0c92:8400b83a"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"140";"Foka";"d84b439c:43ef30d0:754a7b84:bcad342a"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"141";"Fomenkov";"833c84ed:4fc6c638:33ebc4bd:bfdc852d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"142";"Fomitchiov";"a4690c70:40052c14:d339df8d:0bdb9fac"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"143";"Fonvizine";"546b3992:40f9ec95:381cf883:20c88dee"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"144";"Foukine";"9d996c24:4402b7a9:a7e9eb88:6b000271"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"145";"Fourmanov";"5e2b759e:48a442c3:1c8cd584:44ed1233"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"146";"Friazine";"5bcfdfc7:4e4ccc61:890ee1ab:53ea9455"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"147";"Frolov";"3a69d329:4243d859:164cf3be:bf1ab01b"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"148";"Galkin";"c43ea798:4a1c21f6:b7288f90:d0eca230"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"149";"Garin";"aa60142a:41c0bf31:ba8b51a8:d52460ce"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"15";"Baranovski";"1326e3ee:4306b084:45d28b8e:cd30a443"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"150";"Gavrilov";"b6890d3c:4b7bd8e5:d657ef81:a18daf28"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"151";"Gehrardovna";"fa4529bc:4f390002:50dc83b0:c0489db8"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"152";"Genrich";"4da00c1c:498c080f:23b1f593:c7c3cb95"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"153";"Georii";"d40c8c54:4e892228:9f58b182:0d9f186b"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"154";"Ghliebnikov";"689aded2:41228cec:7e63548f:37d45cc7"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"155";"Glinka";"72971155:468e648a:c29ea4a7:32ef73e5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"156";"Golub";"6c075d38:4586edc7:4274f081:ae484885"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"157";"Gontcharov";"46b47534:4eb5ef3c:01e3d381:5f7fab12"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"158";"Gorski";"5e3c4bb7:45b9e32b:31dfdbb3:35ce5cee"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"159";"Govoretski";"6201943c:4523752a:91f54582:e3712cf1"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"16";"Belinsky";"5e4e0ecc:438c8033:7128aaaf:a3019c7c"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"160";"Grasmick";"b38e4410:44230181:53e4fb80:df7a9da5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"161";"Grigore";"62437902:41737cc9:85abec8e:50f70ec3"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"162";"Gromiko";"045e9a57:49eeb6dd:6219ca80:b0fce0c6"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"163";"Gruchetski";"9522eec5:4e9e78f8:196cd987:6c3c65ab"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"164";"Guba";"aef92b80:4cb57575:4c1a45be:4a1e65c7"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"165";"Gura";"5ab32084:423c394f:b29f139c:3fde6844"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"166";"Gurin";"c6b83f75:4206c3ba:45d89ab0:a0998fa7"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"167";"Gurkin";"5d847efb:444ac0ae:b4dbd6a2:d0810195"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"168";"Gvozdev";"52fee2e2:49771f32:2ed7b2a7:45f364ef"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"169";"Holub";"cfe057d9:4d011afc:79fae194:65967a58"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"17";"Belograski";"b4bcd6ac:43a27583:33c3fcae:b000e8af"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"170";"Iablokov";"dc699c32:46770ec9:c44e7987:e2b372c8"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"171";"Iablonski";"a9a015fe:416d1a19:5552b3ba:f7e054da"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"172";"Iachkine";"f46f838b:4d59924b:328126b4:1c1fecda"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"173";"Iaïtsev";"561e665f:4ec1786d:c4c87f8a:ffe50339"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"174";"Iakimov";"f30ba959:4ad11cab:02e7c59e:e77c45d4"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"175";"Iakoubovitch";"8e5bb868:44fc5ce9:70290b91:40c89645"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"176";"Iakouchine";"562330b8:49ecc71f:053cfdb7:a6cc09fe"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"177";"Iakoupov";"fcee7b53:4e578312:b31d73b0:3c3a70e4"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"178";"Iamskikh";"8c6acde9:431a21c1:adfcd0a4:b8296905"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"179";"Iankov";"e0484eeb:4ca680d4:e2fd85a0:e7b79812"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"18";"Belsky";"03aa82a7:448811b7:2ba2cb82:1e55e1ad"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"180";"Ianoukovitch";"c5bffe62:4a2b7385:fd640f8c:d5f925e7"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"181";"Iaromeïev";"4ffb36a8:404b492f:f119aab2:8a6756cf"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"182";"Iaroslavtsev";"bd99c939:47bfe38a:1afa178b:3e02de3a"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"183";"Iartsine";"291c77b4:4cb49eaf:761473b7:f9580361"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"184";"Iassenev";"8d5f8eaa:4918e7d8:bad0e3a9:c28050d4"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"185";"Igor";"03730eb8:4c6096bf:b526ab93:4fcc571f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"186";"Ioubkine";"f7efd04c:4cc26cb3:6416a589:c4a6728b"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"187";"Iouchkevitch";"299f78da:4a45fbae:a00ad987:c637cef1"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"188";"Ioudachkine";"7c9a5cc8:45c237d2:3afc7aa3:2222d9e8"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"189";"Ioudine";"df73f3d3:4b4d16f1:7cb51caa:93340741"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"19";"Bérégovoy";"fb5d58d8:48e79093:6fbeb495:33bd02a9"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"190";"Iouferev";"4e3af287:461fb224:8f3e6c81:faf1d8e5"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"191";"Iougov";"10631b42:4d995884:af8081a4:1515a281"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"192";"Ioukhtrits";"92165e94:460ba32c:943607a3:5c651260"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"193";"Ioumatov";"7801933b:48947ba7:c35b30a8:0516d5f6"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"194";"Ioungue";"73cae251:4c68b92b:a765828c:ecc6e5f2"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"195";"Iourakine";"2d92a8f8:4342c3ac:f70485b5:383d0f05"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"196";"Iourenev";"ac4c718b:4084dc0d:d9f376bc:61813b6d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"197";"Iourkov";"ec51dd0c:4a7e9068:33fa36a6:b42f2667"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"198";"Iournaïev";"644c452a:4441b2c9:173bd985:bf64d435"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"199";"Ioutilov";"2fc9f044:41370599:adb6e4a9:0b3c27a8"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"2";"Adamovich";"9518ec37:44bb6784:fb12fcb1:0f5c5cd0"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"20";"Berezin";"92040284:4586301a:cff70c9f:d4874183"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"200";"Ivan";"990e2c07:4a759aa2:c15d9e9a:a172a49f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"201";"Ivanov";"fdfc802e:4a35b4af:cac18e81:94144a29"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"202";"Jablokov";"8bf0cbac:41c3b1dd:b4eb089c:0b55d6ab"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"203";"Josiphy";"90e711e7:4c81bbac:332b2cbf:0346bdfb"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"204";"Julianiya";"d9703cb0:4cca3e54:242905b8:b7deaad6"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"205";"Kagan";"7d5d7902:4217812b:fc89a295:86853295"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"206";"Kalinine";"da566591:422b1c59:cae05683:fd228da7"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"207";"Kalugin";"97e777bb:423d77d1:b8dd62b9:58414129"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"208";"Karp";"24719060:4637b47c:4a32afae:3434825b"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"209";"Khabalov";"47728dee:46889e2c:ae6b88b8:7a53cb6f"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"21";"Bielinski";"2dfd9093:40abd2d7:62b35ba9:80af9378"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"210";"Khabenski";"6120dfb1:4c4cd4ee:c733feba:11562a27"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"211";"Khalski";"6ac50c76:4ef4bad9:9b63dba3:7d03057d"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"212";"Khamidoulline";"73a1004d:404f86f9:2b99208f:94ba556a"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"213";"Khanipov";"951ff7b4:4daeaaf6:afae1ea3:f9df076c"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"214";"Kharitonov";"e466cdfd:4d173630:1abe08a4:b8bd8de0"
"WARGAME";"GameData:\GamePlay\Unit\Names\UNITNAMES_USSR.csv";"215";"Kharzine";"398b9be1:4f998bc6:c6d47cbd:e7092475"
